year,doy,hr,B_nT,Bx_GSE_nT,By_GSM_nT,Bz_GSM_nT,T_K,P,V,Kp_x10,R,Dst_nT,Ap_nT,F10.7,AE,AL,AU,Pc,Lyman_alpha
2017,113,19,5.6,2.3,-2.6,-2.1,255016,2.2,752,40,43,-38,27,83.4,672,-476,196,999.9,3.92
2017,113,20,5.3,2,-3.7,-0.9,227936,2.1,758,40,43,-48,27,83.4,513,-326,186,999.9,3.92
2017,113,21,5.4,3.2,1.3,-2.6,194114,2,731,43,43,-47,32,83.4,583,-329,254,999.9,3.92
2017,113,22,5.3,3.2,2.1,-2.3,206106,2.1,731,43,43,-43,32,83.4,647,-434,212,999.9,3.92
2017,113,23,5.3,3.6,-1.5,-1,165585,1.8,713,43,43,-43,32,83.4,405,-270,135,999.9,3.92
2017,114,0,5.4,3.8,-1.7,-1.5,201187,2,706,33,46,-36,18,81.1,562,-390,173,999.9,3.9
2017,114,1,5.2,3.6,-0.8,-2.1,186954,2.1,703,33,46,-30,18,81.1,534,-358,176,999.9,3.9
2017,114,2,4.5,3.9,-1.1,-0.2,161158,2,695,33,46,-35,18,81.1,468,-321,147,999.9,3.9
2017,114,3,4.8,3.6,-1,-1.7,174088,2,695,40,46,-36,27,81.1,662,-502,160,999.9,3.9
2017,114,4,4.8,3.7,-1.2,-0.3,142846,1.9,689,40,46,-39,27,81.1,567,-464,103,999.9,3.9
2017,114,5,5.5,1.4,1.1,-4.5,211406,2,717,40,46,-37,27,81.1,325,-234,91,999.9,3.9
2017,114,6,5.8,2,-3.1,-3.6,213313,2.1,699,33,46,-27,18,81.1,547,-404,144,999.9,3.9
2017,114,7,5.3,0.9,-4.4,-2,220992,2.1,703,33,46,-32,18,81.1,571,-398,173,999.9,3.9
2017,114,8,5.1,3.6,-0.1,-1.8,208390,2.2,677,33,46,-38,18,81.1,467,-248,219,999.9,3.9
2017,114,9,5.2,1.9,0.5,-2,227651,2.1,689,37,46,-38,22,81.1,721,-543,178,999.9,3.9
2017,114,10,4.6,3.6,0.4,-1.6,261297,2.5,667,37,46,-31,22,81.1,509,-393,116,999.9,3.9
2017,114,11,4.8,4.4,0.2,-0.9,196030,2.6,660,37,46,-27,22,81.1,313,-217,96,999.9,3.9
2017,114,12,4.4,2.7,-0.6,-0.4,232416,2.4,660,20,46,-23,7,81.1,301,-218,83,999.9,3.9
2017,114,13,4.7,3.8,-1.5,-1.3,175389,2.4,649,20,46,-23,7,81.1,174,-87,87,999.9,3.9
2017,114,14,4.9,3,-3.2,-1.3,178609,2.4,651,20,46,-23,7,81.1,340,-263,77,999.9,3.9
2017,114,15,4.9,4,-0.8,-1.4,138301,2.8,647,33,46,-25,18,81.1,365,-260,105,999.9,3.9
2017,114,16,5.3,2.4,-2,-3.5,143992,2.5,662,33,46,-30,18,81.1,454,-284,170,999.9,3.9
2017,114,17,5.4,3,-1.6,-2.9,190354,2.4,648,33,46,-35,18,81.1,751,-530,221,999.9,3.9
2017,114,18,5.9,1.1,-4.7,-1.3,155533,2.3,657,37,46,-42,22,81.1,696,-456,240,999.9,3.9
2017,114,19,5.4,0.5,-4.3,-1.1,168928,2.3,660,37,46,-40,22,81.1,484,-289,195,999.9,3.9
2017,114,20,4.9,1.1,-3.2,-1,191105,2.6,658,37,46,-34,22,81.1,380,-212,169,999.9,3.9
2017,114,21,4.2,3.3,-0.2,-0.7,197628,2.9,650,33,46,-35,18,81.1,369,-210,159,999.9,3.9
2017,114,22,4.3,2.6,-2.2,-0.9,178736,2.8,644,33,46,-36,18,81.1,274,-162,112,999.9,3.9
2017,114,23,4.2,2.1,-1.9,-0.4,159358,2.6,645,33,46,-31,18,81.1,351,-232,118,999.9,3.9
2017,115,0,4.1,1.9,-1.5,-2.1,184387,2.6,639,27,41,-26,12,82.3,537,-366,171,999.9,3.89
2017,115,1,3.8,2.8,0.1,-1.3,176797,2.8,642,27,41,-28,12,82.3,505,-350,155,999.9,3.89
2017,115,2,3.8,3.5,-0.1,-0.7,169582,2.8,630,27,41,-34,12,82.3,462,-319,143,999.9,3.89
2017,115,3,3.6,2.8,-0.9,0.6,168166,2.8,633,27,41,-37,12,82.3,354,-262,92,999.9,3.89
2017,115,4,3.7,-0.4,-3,1.5,130336,2.1,655,27,41,-30,12,82.3,162,-98,64,999.9,3.89
2017,115,5,4.2,0.6,-2.9,-1.9,152941,2.4,637,27,41,-23,12,82.3,247,-150,97,999.9,3.89
2017,115,6,4.3,2.4,-1.7,-2,145320,2.4,612,23,41,-25,9,82.3,262,-160,102,999.9,3.89
2017,115,7,3.5,1.4,-0.8,-1.2,160545,2.7,615,23,41,-28,9,82.3,264,-165,99,999.9,3.89
2017,115,8,4,0.9,-1.6,-2,134899,2.6,618,23,41,-26,9,82.3,363,-213,150,999.9,3.89
2017,115,9,3.9,-0.1,-3.3,0.8,138536,2.8,626,20,41,-23,7,82.3,444,-293,151,999.9,3.89
2017,115,10,4.4,0.3,-3.4,-1.5,136233,2.8,618,20,41,-21,7,82.3,274,-141,134,999.9,3.89
2017,115,11,4.5,2.5,-1.5,-1.4,146946,3.2,601,20,41,-18,7,82.3,399,-251,147,999.9,3.89
2017,115,12,4.6,3.6,0.9,-2.1,124955,3.6,587,30,41,-22,15,82.3,462,-303,159,999.9,3.89
2017,115,13,4.5,3.4,-0.2,-1.8,119698,3.3,584,30,41,-22,15,82.3,445,-320,126,999.9,3.89
2017,115,14,4.3,2.5,-2.4,-0.4,121755,2.8,578,30,41,-20,15,82.3,263,-202,61,999.9,3.89
2017,115,15,4.4,3.3,-1.6,-0.2,149344,3.2,559,20,41,-17,7,82.3,268,-192,76,999.9,3.89
2017,115,16,4.5,1.9,-3.3,-0.3,133051,2.9,573,20,41,-18,7,82.3,155,-118,36,999.9,3.89
2017,115,17,4.4,1.1,-2.9,-2.1,130434,3,577,20,41,-20,7,82.3,347,-271,77,999.9,3.89
2017,115,18,4.8,2,-3.3,-1.7,111459,2.8,564,23,41,-25,9,82.3,510,-408,101,999.9,3.89
2017,115,19,5,4,-1.9,-0.3,99170,2.9,537,23,41,-26,9,82.3,261,-193,69,999.9,3.89
2017,115,20,4.9,4.1,-0.9,0.1,88122,2.9,534,23,41,-29,9,82.3,108,-53,55,999.9,3.89
2017,115,21,4.9,3.1,-3.1,-0.9,114164,2.8,541,20,41,-29,7,82.3,203,-117,86,999.9,3.89
2017,115,22,5.1,3.6,-2.7,-0.3,112668,2.8,533,20,41,-30,7,82.3,309,-210,99,999.9,3.89
2017,115,23,5.1,2.3,-3.7,-0.4,108816,2.6,538,20,41,-29,7,82.3,340,-225,115,999.9,3.89
2017,116,0,5.1,3.6,-2.5,-1.6,87253,2.3,517,27,38,-26,12,80.6,351,-208,143,999.9,3.84
2017,116,1,5.3,3.7,-3.1,-1.2,83287,2.2,518,27,38,-22,12,80.6,294,-173,122,999.9,3.84
2017,116,2,4.5,2,-2.5,0.4,181648,2,551,27,38,-23,12,80.6,209,-92,116,999.9,3.84
2017,116,3,4.3,-0.6,-2.3,2.8,197874,2.1,578,13,38,-22,5,80.6,113,-30,82,999.9,3.84
2017,116,4,3.5,1.1,-1.2,1.4,274314,2.5,570,13,38,-20,5,80.6,175,-37,138,999.9,3.84
2017,116,5,3.2,1.8,0.1,-0.3,279590,2.7,562,13,38,-18,5,80.6,131,-49,83,999.9,3.84
2017,116,6,4,2.5,-1.7,1.8,223888,2.8,559,23,38,-14,9,80.6,100,-19,81,999.9,3.84
2017,116,7,4,2.5,-2,-1.6,194081,2.8,552,23,38,-16,9,80.6,371,-273,98,999.9,3.84
2017,116,8,4.2,3.1,-2.6,-0.3,170169,2.5,534,23,38,-16,9,80.6,375,-300,74,999.9,3.84
2017,116,9,4.5,3.8,-2.2,-0.6,146911,2.2,516,13,38,-19,5,80.6,135,-85,50,999.9,3.84
2017,116,10,4.6,3.1,-2.3,0.9,142133,2.1,517,13,38,-19,5,80.6,129,-60,69,999.9,3.84
2017,116,11,4.8,4,0.9,-1.6,111440,1.8,496,13,38,-18,5,80.6,178,-101,77,999.9,3.84
2017,116,12,4.7,1.6,-3.6,-0.5,128471,1.9,526,17,38,-14,6,80.6,245,-157,88,999.9,3.84
2017,116,13,4.6,2.2,-3.3,-1.6,118416,1.8,520,17,38,-16,6,80.6,276,-166,110,999.9,3.84
2017,116,14,4.7,3.3,-2.2,-1.1,90327,1.6,502,17,38,-16,6,80.6,271,-181,91,999.9,3.84
2017,116,15,4.7,3.7,-0.1,1.7,91109,1.4,491,23,38,-15,9,80.6,101,-40,61,999.9,3.84
2017,116,16,5.1,3.5,-2.4,-2.3,111634,1.5,497,23,38,-14,9,80.6,237,-169,69,999.9,3.84
2017,116,17,5.1,3.8,-0.4,-2.4,125322,1.7,499,23,38,-16,9,80.6,350,-251,99,999.9,3.84
2017,116,18,4.9,0.4,-1.9,-3.4,141520,1.7,544,23,38,-23,9,80.6,572,-426,147,999.9,3.84
2017,116,19,4.8,1.4,-3.1,-2.4,147865,1.8,526,23,38,-28,9,80.6,445,-338,107,999.9,3.84
2017,116,20,4.8,2.9,-2.9,-0.6,149550,1.8,510,23,38,-29,9,80.6,396,-264,131,999.9,3.84
2017,116,21,4.6,3.5,-2.3,-0.1,136163,1.7,494,23,38,-24,9,80.6,98,-51,48,999.9,3.84
2017,116,22,4.4,3.4,-2.2,-0.9,119959,1.7,490,23,38,-19,9,80.6,66,-29,38,999.9,3.84
2017,116,23,4.6,1.7,-3.9,-1.2,132281,1.7,509,23,38,-16,9,80.6,247,-157,90,999.9,3.84
2017,117,0,4.6,2,-3.8,-0.9,120845,1.7,507,23,26,-16,9,79.3,250,-144,106,999.9,3.8
2017,117,1,4.5,3.1,-2.5,-0.6,124288,1.9,492,23,26,-19,9,79.3,110,-49,60,999.9,3.8
2017,117,2,4.7,3.5,-2.6,-0.5,105800,1.8,487,23,26,-21,9,79.3,60,-10,50,999.9,3.8
2017,117,3,4.5,3.8,-0.9,-0.2,124422,2.1,488,23,26,-24,9,79.3,87,-18,69,999.9,3.8
2017,117,4,4.7,3.2,-1.7,-2.4,119636,2.2,492,23,26,-24,9,79.3,124,-28,96,999.9,3.8
2017,117,5,4.5,3.6,-0.1,-1.8,109702,2.2,484,23,26,-25,9,79.3,298,-170,128,999.9,3.8
2017,117,6,4.2,2.7,0.8,-2.3,95089,1.7,489,23,26,-24,9,79.3,372,-245,127,999.9,3.8
2017,117,7,4.4,4,1,-1.2,74335,1.8,467,23,26,-25,9,79.3,245,-149,96,999.9,3.8
2017,117,8,4.4,4,-1.3,-0.2,71300,1.5,457,23,26,-22,9,79.3,291,-223,67,999.9,3.8
2017,117,9,4.7,3.6,-2.1,-0.4,119516,1.3,458,7,26,-23,3,79.3,71,-39,33,999.9,3.8
2017,117,10,4.9,3.7,-2.6,0.6,94049,1.4,456,7,26,-21,3,79.3,44,-24,20,999.9,3.8
2017,117,11,5,4.3,-2,0.9,82634,1.2,443,7,26,-20,3,79.3,40,-21,19,999.9,3.8
2017,117,12,4.8,2.9,-3.5,-0.1,106850,1.2,461,7,26,-18,3,79.3,99,-56,43,999.9,3.8
2017,117,13,4.7,2.2,-3.6,0,99864,1.3,468,7,26,-18,3,79.3,137,-96,42,999.9,3.8
2017,117,14,4.8,3.7,-2.7,0.6,71617,1.2,437,7,26,-16,3,79.3,73,-57,16,999.9,3.8
2017,117,15,4.7,2.6,-2.9,1.5,73985,1.3,449,7,26,-13,3,79.3,29,-18,11,999.9,3.8
2017,117,16,4.5,3.3,-2.3,0.7,58678,1.3,437,7,26,-13,3,79.3,29,-12,18,999.9,3.8
2017,117,17,4.5,3.1,-2.7,-1.4,68560,1.5,437,7,26,-11,3,79.3,71,-36,36,999.9,3.8
2017,117,18,4.7,2.2,-2.6,-2.9,92764,2,454,20,26,-14,7,79.3,208,-137,72,999.9,3.8
2017,117,19,5,4.3,-2,-0.4,60469,2,418,20,26,-18,7,79.3,216,-165,51,999.9,3.8
2017,117,20,5.5,2.4,-4.5,-0.1,69345,2.2,448,20,26,-17,7,79.3,74,-43,31,999.9,3.8
2017,117,21,5.6,2,-4.6,1.3,71361,2.2,449,13,26,-14,5,79.3,56,-20,36,999.9,3.8
2017,117,22,5.4,0.8,-4.8,-0.2,80859,2.5,452,13,26,-12,5,79.3,43,-8,35,999.9,3.8
2017,117,23,4.9,-0.1,-4.7,-0.1,61099,2.4,455,13,26,-11,5,79.3,100,-50,50,999.9,3.8
2017,118,0,4.8,-1.3,-4.5,-0.2,63186,2.5,465,10,36,-7,4,79.1,75,-39,36,999.9,3.77
2017,118,1,4.8,-2.1,-4.2,-0.1,45098,2.4,458,10,36,-7,4,79.1,56,-17,39,999.9,3.77
2017,118,2,4.6,-2.1,-3.9,1.1,44767,2.4,449,10,36,-7,4,79.1,36,-19,17,999.9,3.77
2017,118,3,4.6,0.2,-4.4,0.5,51332,2.8,433,10,36,-7,4,79.1,45,-18,27,999.9,3.77
2017,118,4,4.9,1.9,-3.6,-1.8,58235,2.2,423,10,36,-12,4,79.1,84,-15,69,999.9,3.77
2017,118,5,4.9,1.9,-2.3,-3.6,62854,2,419,10,36,-17,4,79.1,200,-77,122,999.9,3.77
2017,118,6,4.6,3.2,-2.8,-1.7,50179,2.2,401,17,36,-20,6,79.1,179,-113,66,999.9,3.77
2017,118,7,4.8,3.1,-1.9,-2.9,54564,2.2,400,17,36,-21,6,79.1,166,-74,91,999.9,3.77
2017,118,8,4.7,3.7,-1.9,-1.8,54362,2.5,395,17,36,-22,6,79.1,155,-63,92,999.9,3.77
2017,118,9,4.7,4.4,-1,-1,64730,2.9,387,7,36,-22,3,79.1,118,-42,76,999.9,3.77
2017,118,10,4.7,4.7,-0.3,0.1,57453,2.8,382,7,36,-19,3,79.1,78,-42,36,999.9,3.77
2017,118,11,4.4,3.3,-2.1,0.6,75497,2.9,389,7,36,-18,3,79.1,56,-31,25,999.9,3.77
2017,118,12,4.5,1.2,-4.1,0.3,71362,2.9,407,13,36,-12,5,79.1,62,-33,29,999.9,3.77
2017,118,13,4.6,2.1,-3.4,-0.8,67796,3.1,396,13,36,-11,5,79.1,100,-35,65,999.9,3.77
2017,118,14,4.6,3.7,-1.9,-0.3,67071,3.2,378,13,36,-9,5,79.1,212,-142,69,999.9,3.77
2017,118,15,4.6,1.1,-2.7,-1.1,58248,2.8,400,10,36,-5,4,79.1,98,-60,37,999.9,3.77
2017,118,16,4.6,1.6,-2.5,-3.1,53399,2.5,394,10,36,-8,4,79.1,199,-148,50,999.9,3.77
2017,118,17,4.4,1.5,-2.5,-2.1,46758,2.5,395,10,36,-12,4,79.1,227,-167,60,999.9,3.77
2017,118,18,4.6,1.4,-3.2,-2.5,42480,2.5,396,13,36,-13,5,79.1,133,-84,49,999.9,3.77
2017,118,19,5,1.2,-3.4,-1.9,40642,2.8,402,13,36,-13,5,79.1,171,-110,61,999.9,3.77
2017,118,20,5.4,3.1,-2.1,-3.4,39071,2.9,382,13,36,-16,5,79.1,160,-101,59,999.9,3.77
2017,118,21,5.4,2.3,-2.5,-4,46863,3,389,23,36,-20,9,79.1,232,-139,93,999.9,3.77
2017,118,22,5.3,1.3,-2.6,-4.2,49525,3,396,23,36,-23,9,79.1,410,-251,159,999.9,3.77
2017,118,23,5.1,3.8,-0.4,-3,56448,3.3,371,23,36,-23,9,79.1,380,-206,174,999.9,3.77
2017,119,0,5.1,3,-1,-3.2,47557,3,372,17,34,-21,6,78.2,216,-87,129,999.9,3.75
2017,119,1,5,1.9,-3.2,-2.5,55372,3,380,17,34,-15,6,78.2,118,-40,78,999.9,3.75
2017,119,2,5.2,3,-2.6,-1.9,63455,3.6,374,17,34,-12,6,78.2,122,-43,79,999.9,3.75
2017,119,3,4.9,4,-1.8,1.4,64900,3.7,365,10,34,-11,4,78.2,82,-34,48,999.9,3.75
2017,119,4,5,3.4,-2.9,-0.5,69444,3.6,367,10,34,-10,4,78.2,37,-4,33,999.9,3.75
2017,119,5,5.1,2.8,-3.4,0.3,64406,3.7,373,10,34,-10,4,78.2,51,-9,42,999.9,3.75
2017,119,6,5.4,1.7,-4.6,-0.9,58924,3.8,382,17,34,-8,6,78.2,132,-46,87,999.9,3.75
2017,119,7,5.8,3.1,-3.1,-3.2,62848,4.1,369,17,34,-7,6,78.2,246,-155,91,999.9,3.75
2017,119,8,7.6,1.8,-4.8,-4.3,75773,5.7,399,17,34,-12,6,78.2,396,-217,179,999.9,3.75
2017,119,9,7.2,3.1,-5.6,-0.9,62981,5.3,382,13,34,-17,5,78.2,310,-127,183,999.9,3.75
2017,119,10,7,1.7,-6.2,0.6,60910,5.1,384,13,34,-14,5,78.2,189,-73,117,999.9,3.75
2017,119,11,6.5,3.5,-5.1,0.8,50991,4.2,365,13,34,-11,5,78.2,111,-30,81,999.9,3.75
2017,119,12,5.9,3.8,-2.4,2.9,55872,3.2,364,10,34,-8,4,78.2,165,-113,52,999.9,3.75
2017,119,13,4.8,2.7,-0.3,3.8,59300,3.9,370,10,34,-8,4,78.2,28,-10,18,999.9,3.75
2017,119,14,4.4,2,-0.7,3.8,45647,3.6,367,10,34,-10,4,78.2,26,-11,15,999.9,3.75
2017,119,15,3.7,2.2,-1.2,2.5,51026,4.5,367,10,34,-5,4,78.2,26,-7,20,999.9,3.75
2017,119,16,3,1.9,-0.5,0.5,72118,5.6,374,10,34,-2,4,78.2,38,-16,22,999.9,3.75
2017,119,17,3.8,0.8,-2,-1,59958,6.3,383,10,34,0,4,78.2,63,-24,39,999.9,3.75
2017,119,18,4,-1.4,-2.4,-2.3,45057,6.4,386,20,34,-2,7,78.2,197,-136,61,999.9,3.75
2017,119,19,4.2,-1.3,-2.3,-2.9,46811,6.4,392,20,34,-6,7,78.2,215,-145,69,999.9,3.75
2017,119,20,5.1,-2.1,-1.8,-4,47520,6.6,396,20,34,-10,7,78.2,284,-160,123,999.9,3.75
2017,119,21,4.7,-2.5,0.4,-3.5,43804,6.8,391,20,34,-14,7,78.2,436,-280,156,999.9,3.75
2017,119,22,4.5,-2.3,-2.5,-2.8,44177,5.7,389,20,34,-18,7,78.2,354,-214,140,999.9,3.75
2017,119,23,4.9,-3.5,-1.5,-2.5,43337,5.6,392,20,34,-19,7,78.2,228,-117,111,999.9,3.75
2017,120,0,4.7,-2.8,-0.2,-3.5,35541,4.9,385,13,24,-15,5,78.6,222,-94,128,999.9,3.75
2017,120,1,4.3,0.4,-1.9,-1.8,49566,4.7,383,13,24,-14,5,78.6,255,-102,153,999.9,3.75
2017,120,2,4.2,3.1,-2,1.1,63093,4.5,386,13,24,-9,5,78.6,91,-15,76,999.9,3.75
2017,120,3,3.3,2.6,-1.3,0,90838,4.8,382,7,24,-5,3,78.6,48,-7,41,999.9,3.75
2017,120,4,3.1,1.8,-2.3,-0.8,63108,4.8,386,7,24,-6,3,78.6,57,-8,50,999.9,3.75
2017,120,5,3.3,2.3,-1.9,-0.9,81603,4.5,379,7,24,-7,3,78.6,99,-10,89,999.9,3.75
2017,120,6,3.2,0.3,-2.1,-2.1,45304,4.5,386,7,24,-7,3,78.6,134,-33,101,999.9,3.75
2017,120,7,3.2,1.3,-1.7,-1.7,44147,4.8,377,7,24,-6,3,78.6,199,-117,82,999.9,3.75
2017,120,8,3.1,1.5,-1.1,-1.5,50683,4.9,377,7,24,-7,3,78.6,185,-97,89,999.9,3.75
2017,120,9,3.3,2.9,-1.3,0.1,58582,4.8,366,13,24,-8,5,78.6,208,-131,77,999.9,3.75
2017,120,10,3.4,3,-1.2,0.4,49078,5,365,13,24,-3,5,78.6,163,-102,61,999.9,3.75
2017,120,11,3,1,-1,-1.7,45353,5.3,379,13,24,-3,5,78.6,64,-28,36,999.9,3.75
2017,120,12,3.3,2.6,-1.5,0.1,51846,5.6,369,10,24,-2,4,78.6,51,-17,34,999.9,3.75
2017,120,13,4.1,3.7,-1.5,0.6,43362,6.4,366,10,24,-2,4,78.6,43,-16,27,999.9,3.75
2017,120,14,4.5,4,-1.5,1.2,38758,6,365,10,24,0,4,78.6,36,-9,27,999.9,3.75
2017,120,15,4.6,3,-2.8,1.6,39876,6.3,368,17,24,4,6,78.6,32,-6,26,999.9,3.75
2017,120,16,4.6,3.4,-1.6,0.8,55854,7.4,371,17,24,6,6,78.6,43,-16,27,999.9,3.75
2017,120,17,4.8,3.6,-0.7,-1.4,53661,8,371,17,24,7,6,78.6,100,-54,45,999.9,3.75
2017,120,18,4.7,2.9,-2,-2.4,50933,7.9,369,20,24,0,7,78.6,172,-109,63,999.9,3.75
2017,120,19,4.3,0.7,-0.6,-0.5,54720,8.1,369,20,24,-3,7,78.6,185,-126,59,999.9,3.75
2017,120,20,4.9,-3.8,2.9,1,67579,8,362,20,24,-4,7,78.6,79,-37,41,999.9,3.75
2017,120,21,4.3,-3.7,1.8,1.1,39206,7.5,356,17,24,1,6,78.6,37,-16,21,999.9,3.75
2017,120,22,3,-2.6,0.7,-0.1,42343,9.1,360,17,24,2,6,78.6,152,-92,60,999.9,3.75
2017,120,23,4.8,1.2,-3.1,-3,37270,6.6,353,17,24,5,6,78.6,374,-269,105,999.9,3.75
2017,121,0,4.3,3,-2.5,-1.2,35934,8.5,353,23,12,12,9,76.4,164,-91,73,999.9,3.66
2017,121,1,3.7,-1,0.9,0,36315,8.9,353,23,12,5,9,76.4,63,-37,26,999.9,3.66
2017,121,2,5,-3.7,2.8,1,51848,9.9,359,23,12,4,9,76.4,62,-24,38,999.9,3.66
2017,121,3,4.3,-2.9,2.4,1.2,75857,9.2,367,20,12,2,7,76.4,83,-22,62,999.9,3.66
2017,121,4,6,-3.6,3.8,-1.8,72385,6.7,366,20,12,-2,7,76.4,106,-31,75,999.9,3.66
2017,121,5,6.7,-3.8,2.7,4.1,57644,5.7,370,20,12,-3,7,76.4,87,-44,42,999.9,3.66
2017,121,6,6.5,-3.3,2.3,4.7,59672,5.7,377,0,12,2,0,76.4,43,-22,21,999.9,3.66
2017,121,7,6.1,-3,3.8,3.2,58443,6.1,372,0,12,5,0,76.4,42,-22,20,999.9,3.66
2017,121,8,5.8,-4,0.8,3.7,67862,5.9,371,0,12,5,0,76.4,38,-20,18,999.9,3.66
2017,121,9,5.9,-3.2,1.5,4.5,70253,5.3,378,3,12,5,2,76.4,34,-18,17,999.9,3.66
2017,121,10,5.3,-2.1,3.2,2.4,73935,6.1,382,3,12,7,2,76.4,48,-17,31,999.9,3.66
2017,121,11,5.1,-1.4,2.9,2.3,70632,6.5,391,3,12,7,2,76.4,47,-19,28,999.9,3.66
2017,121,12,6,-4.1,1.5,4.1,65761,5.4,381,3,12,4,2,76.4,36,-16,21,999.9,3.66
2017,121,13,5.8,-2.7,3.7,2.7,55280,5.8,382,3,12,4,2,76.4,41,-17,25,999.9,3.66
2017,121,14,5.3,-3.2,2.8,2.4,76163,6.1,377,3,12,4,2,76.4,40,-16,24,999.9,3.66
2017,121,15,5.6,-2.5,2.9,2.4,71466,6,382,7,12,5,3,76.4,40,-12,28,999.9,3.66
2017,121,16,5.3,-1.7,4.3,1.3,67424,6.4,387,7,12,5,3,76.4,42,-21,21,999.9,3.66
2017,121,17,6,-2.3,4.7,2.6,47625,5.3,381,7,12,4,3,76.4,52,-32,21,999.9,3.66
2017,121,18,6.3,-1.2,5.6,2.1,41364,6,390,13,12,7,5,76.4,67,-45,21,999.9,3.66
2017,121,19,6.3,-2.5,4.8,-1.3,55179,6.5,380,13,12,5,5,76.4,72,-34,38,999.9,3.66
2017,121,20,6.6,-1.9,5.1,-0.3,58015,5.6,393,13,12,3,5,76.4,49,-17,31,999.9,3.66
2017,121,21,6.8,-2.8,5.7,0.3,55014,4.8,396,20,12,4,7,76.4,227,-193,34,999.9,3.66
2017,121,22,6.8,-4.7,3.5,3.2,61383,3.8,393,20,12,7,7,76.4,53,-31,21,999.9,3.66
2017,121,23,6.4,-4.2,2.6,4.1,70024,3.7,401,20,12,9,7,76.4,53,-24,29,999.9,3.66
2017,122,0,6.1,-4,2.5,3.4,77837,4,399,3,29,9,2,78.4,47,-28,19,999.9,3.65
2017,122,1,6.2,-4.1,0.6,4.6,57258,3.6,400,3,29,6,2,78.4,43,-31,12,999.9,3.65
2017,122,2,5.7,-3.5,1.6,3,62288,5.3,393,3,29,7,2,78.4,44,-27,17,999.9,3.65
2017,122,3,5.5,-1.5,4.2,-2.6,60522,6.7,396,20,29,7,7,78.4,102,-20,82,999.9,3.65
2017,122,4,6.2,-1.8,5.3,1.9,53914,6.3,399,20,29,3,7,78.4,130,-70,61,999.9,3.65
2017,122,5,5.4,-1.4,3.6,2.4,60996,6.9,407,20,29,6,7,78.4,70,-30,40,999.9,3.65
2017,122,6,5.6,-2.8,2.6,2.8,62707,6.9,400,7,29,7,3,78.4,64,-25,38,999.9,3.65
2017,122,7,6.3,-4,3.4,3,75639,7.7,411,7,29,9,3,78.4,60,-25,35,999.9,3.65
2017,122,8,6.7,-5.2,1.1,4,54976,6.2,401,7,29,7,3,78.4,33,-14,19,999.9,3.65
2017,122,9,5.3,-4.2,-1.7,1.7,56193,10.2,414,13,29,8,5,78.4,42,-15,28,999.9,3.65
2017,122,10,6.7,-6.1,-0.5,2.7,67822,7.5,396,13,29,9,5,78.4,55,-22,32,999.9,3.65
2017,122,11,6.9,-5.3,2.2,2.7,55187,6.3,400,13,29,5,5,78.4,46,-23,23,999.9,3.65
2017,122,12,6.7,-4.9,2.6,3.2,63038,6.5,418,3,29,7,2,78.4,45,-20,25,999.9,3.65
2017,122,13,6.4,-5,2.5,3,70043,7,413,3,29,9,2,78.4,40,-20,20,999.9,3.65
2017,122,14,6.4,-2.8,4.1,3.5,63772,6.6,411,3,29,14,2,78.4,34,-14,20,999.9,3.65
2017,122,15,6,-3.3,4.3,1.5,68707,7.1,406,7,29,13,3,78.4,33,-12,21,999.9,3.65
2017,122,16,5.6,-2.7,4.6,0.8,67572,5.9,416,7,29,10,3,78.4,51,-34,17,999.9,3.65
2017,122,17,5.3,-3.1,3.2,1.9,75536,5.7,419,7,29,8,3,78.4,63,-47,16,999.9,3.65
2017,122,18,4.5,-2.5,2.7,1,100238,5.7,424,3,29,10,2,78.4,33,-11,22,999.9,3.65
2017,122,19,3.5,-2.8,0.8,1,113413,5.7,424,3,29,8,2,78.4,32,-8,24,999.9,3.65
2017,122,20,3.7,-2.8,2.1,0.2,111790,5,424,3,29,7,2,78.4,23,-5,18,999.9,3.65
2017,122,21,3.5,-3.3,0.6,-0.7,106531,4.3,421,17,29,6,6,78.4,40,-22,19,999.9,3.65
2017,122,22,3.4,-3.3,0.1,-0.8,102735,3.9,422,17,29,4,6,78.4,53,-39,14,999.9,3.65
2017,122,23,3.1,-2.5,0.8,-1.4,86179,4.1,417,17,29,4,6,78.4,72,-57,16,999.9,3.65
2017,123,0,3.1,-2.8,0.3,-1.2,86434,4.2,415,7,18,7,3,76.2,53,-33,20,999.9,3.64
2017,123,1,3,-2.8,0.4,0.6,74059,4.2,417,7,18,7,3,76.2,48,-30,18,999.9,3.64
2017,123,2,3,-2.4,1.4,1.1,77535,3.9,416,7,18,8,3,76.2,47,-30,17,999.9,3.64
2017,123,3,3.3,-2.4,1.6,1.4,66357,4.4,413,7,18,9,3,76.2,39,-23,16,999.9,3.64
2017,123,4,2.9,-1.8,1.6,1,73146,5,409,7,18,10,3,76.2,39,-13,26,999.9,3.64
2017,123,5,3.3,-2.8,1.2,1.3,77920,5.7,402,7,18,9,3,76.2,43,-9,34,999.9,3.64
2017,123,6,3.9,-3.5,0.6,1.3,59658,6,394,3,18,9,2,76.2,43,-18,25,999.9,3.64
2017,123,7,3.7,-1.6,1.5,0.1,54233,5.6,392,3,18,9,2,76.2,116,-63,53,999.9,3.64
2017,123,8,3.7,-2.8,1.6,-0.2,55391,5.5,386,3,18,6,2,76.2,70,-35,35,999.9,3.64
